0.01, 0.005, 1.0069, -0.00668804, -0.00129276, 1.00797, 0.634835, 0.820766
0.01, 0.015, 1.00769, -0.00711494, -0.00209586, 1.00897, 0.628945, 0.820766
0.01, 0.025, 1.00889, -0.00817418, -0.00306999, 1.01042, 0.623134, 0.820766
0.01, 0.035, 1.01038, -0.00964053, -0.00406629, 1.0122, 0.617404, 0.820766
0.01, 0.045, 1.01228, -0.0114191, -0.00523123, 1.01446, 0.611757, 0.820766
0.01, 0.055, 1.01473, -0.0136489, -0.00666291, 1.01737, 0.606195, 0.820766
0.01, 0.065, 1.01782, -0.0164964, -0.00838329, 1.02108, 0.600718, 0.820766
0.01, 0.075, 1.02159, -0.0200539, -0.010336, 1.0256, 0.59533, 0.820766
0.01, 0.085, 1.0261, -0.0242856, -0.0125605, 1.03098, 0.590032, 0.820766
0.01, 0.095, 1.03137, -0.0291881, -0.0151702, 1.03698, 0.584825, 0.820766
0.01, 0.105, 1.038, -0.0354896, -0.0189471, 1.04474, 0.579712, 0.820766
0.01, 0.115, 1.04644, -0.0440803, -0.0236414, 1.05567, 0.574694, 0.820766
0.01, 0.125, 1.05653, -0.0547866, -0.0285564, 1.06947, 0.569773, 0.820766
0.01, 0.135, 1.06776, -0.0669835, -0.0336209, 1.08523, 0.564951, 0.820766
0.01, 0.145, 1.07971, -0.0802133, -0.0384889, 1.10247, 0.56023, 0.820766
0.01, 0.155, 1.092, -0.0941077, -0.0429759, 1.12058, 0.555612, 0.820766
0.01, 0.165, 1.10447, -0.10845, -0.0470092, 1.13931, 0.551099, 0.820766
0.01, 0.175, 1.11695, -0.12311, -0.0505542, 1.1586, 0.546693, 0.820766
0.01, 0.185, 1.12926, -0.137819, -0.0535095, 1.17814, 0.542395, 0.820766
0.01, 0.195, 1.14124, -0.152262, -0.0558762, 1.19746, 0.538207, 0.820766
0.01, 0.205, 1.15286, -0.166257, -0.057655, 1.21626, 0.534132, 0.820766
0.01, 0.215, 1.16407, -0.179689, -0.0588944, 1.23439, 0.530171, 0.820766
0.01, 0.225, 1.17481, -0.19249, -0.0596598, 1.25174, 0.526326, 0.820766
0.01, 0.235, 1.18501, -0.204611, -0.0599816, 1.26822, 0.5226, 0.820766
0.01, 0.245, 1.19464, -0.216026, -0.0599036, 1.28379, 0.518992, 0.820766
0.01, 0.255, 1.20369, -0.226732, -0.0595202, 1.29843, 0.515507, 0.820766
0.01, 0.265, 1.21215, -0.236741, -0.0588259, 1.31211, 0.512145, 0.820766
0.01, 0.275, 1.22003, -0.246079, -0.0578469, 1.32486, 0.508908, 0.820766
0.01, 0.285, 1.22734, -0.25478, -0.0566312, 1.33669, 0.505797, 0.820766
0.01, 0.295, 1.23411, -0.262875, -0.0552057, 1.34764, 0.502816, 0.820766
0.01, 0.305, 1.24037, -0.270396, -0.0535954, 1.35776, 0.499964, 0.820766
0.01, 0.315, 1.24614, -0.277371, -0.0518134, 1.36709, 0.497245, 0.820766
0.01, 0.325, 1.25144, -0.283831, -0.0498675, 1.37566, 0.494658, 0.820766
0.01, 0.335, 1.25628, -0.289809, -0.0477643, 1.38351, 0.492207, 0.820766
0.01, 0.345, 1.26071, -0.295341, -0.0455167, 1.39069, 0.489891, 0.820766
