0.005, 0.005, 1, 0, 0, 1, 1, 0, 0, 1, -0.567361, 0.0870287
0.005, 0.015, 1, 0, 0, 1, 1, 0, 0, 1, -0.557361, 0.0870287
0.005, 0.025, 1, 0, 0, 1, 1, 0, 0, 1, -0.547361, 0.0870287
0.005, 0.035, 1, 0, 0, 1, 1, 0, 0, 1, -0.537361, 0.0870287
0.005, 0.045, 1, 0, 0, 1, 1, 0, 0, 1, -0.527361, 0.0870287
0.005, 0.055, 1, 0, 0, 1, 1, 0, 0, 1, -0.517361, 0.0870287
0.005, 0.065, 1, 0, 0, 1, 1, 0, 0, 1, -0.507361, 0.0870287
0.005, 0.075, 1, 0, 0, 1, 1, 0, 0, 1, -0.497361, 0.0870287
0.005, 0.085, 1, 0, 0, 1, 1, 0, 0, 1, -0.487361, 0.0870287
0.005, 0.095, 1, 0, 0, 1, 1, 0, 0, 1, -0.477361, 0.0870287
0.005, 0.105, 1, 0, 0, 1, 1, 0, 0, 1, -0.467361, 0.0870287
0.005, 0.115, 1, 0, 0, 1, 1, 0, 0, 1, -0.457361, 0.0870287
0.005, 0.125, 1, 0, 0, 1, 1, 0, 0, 1, -0.447361, 0.0870287
0.005, 0.135, 1, 0, 0, 1, 1, 0, 0, 1, -0.437361, 0.0870287
0.005, 0.145, 1, 0, 0, 1, 1, 0, 0, 1, -0.427361, 0.0870287
0.005, 0.155, 1, 0, 0, 1, 1, 0, 0, 1, -0.417361, 0.0870287
0.005, 0.165, 1, 0, 0, 1, 1, 0, 0, 1, -0.407361, 0.0870287
0.005, 0.175, 1, 0, 0, 1, 1, 0, 0, 1, -0.397361, 0.0870287
0.005, 0.185, 1, 0, 0, 1, 1, 0, 0, 1, -0.387361, 0.0870287
0.005, 0.195, 1, 0, 0, 1, 1, 0, 0, 1, -0.377361, 0.0870287
0.005, 0.205, 1, 0, 0, 1, 1, 0, 0, 1, -0.367361, 0.0870287
0.005, 0.215, 1, 0, 0, 1, 1, 0, 0, 1, -0.357361, 0.0870287
0.005, 0.225, 1, 0, 0, 1, 1, 0, 0, 1, -0.347361, 0.0870287
0.005, 0.235, 1, 0, 0, 1, 1, 0, 0, 1, -0.337361, 0.0870287
0.005, 0.245, 1, 0, 0, 1, 1, 0, 0, 1, -0.327361, 0.0870287
0.005, 0.255, 1, 0, 0, 1, 1, -6.75944e-18, 6.49949e-12, 1, -0.317361, 0.0870287
0.005, 0.265, 1, -4.51429e-17, 5.99386e-12, 1, 1, -3.15113e-16, 2.36077e-10, 1, -0.307361, 0.0870287
0.005, 0.275, 1, -2.36469e-15, 2.17623e-10, 1, 1, -6.92844e-15, 4.24158e-09, 1, -0.297361, 0.0870287
0.005, 0.285, 1, -5.70245e-14, 3.9124e-09, 1, 1, -9.12524e-14, 5.02042e-08, 1, -0.287361, 0.0870287
0.005, 0.295, 1, -8.62467e-13, 4.63809e-08, 1, 1, -8.00781e-13, 4.39901e-07, 0.999999, -0.277361, 0.0870287
0.005, 0.305, 1, -9.32668e-12, 4.07401e-07, 1, 0.999997, -7.84562e-12, 3.04037e-06, 0.999996, -0.267361, 0.0870287
0.005, 0.315, 0.999998, -7.76081e-11, 2.82479e-06, 0.999997, 0.999985, -1.54364e-11, 1.72474e-05, 0.99998, -0.257361, 0.0870287
0.005, 0.325, 0.999986, -5.20873e-10, 1.60854e-05, 0.999981, 0.99993, 5.20806e-11, 8.25191e-05, 0.999902, -0.247361, 0.0870287
