0.005, 0.005, 1.2338, 0.0111918, 0.0138802, 1.44754, 0.546774, 0.314353
0.005, 0.015, 1.21612, 0.0440778, 0.0247316, 1.41587, 0.543479, 0.314353
0.005, 0.025, 1.18784, 0.0487651, 0.0301405, 1.36328, 0.540324, 0.314353
0.005, 0.035, 1.15975, 0.0361688, 0.0315736, 1.31145, 0.53731, 0.314353
0.005, 0.045, 1.13238, 0.0192449, 0.03256, 1.26401, 0.534439, 0.314353
0.005, 0.055, 1.10474, 0.013305, 0.0329972, 1.21929, 0.531713, 0.314353
0.005, 0.065, 1.07665, 0.0157495, 0.0327749, 1.17609, 0.529135, 0.314353
0.005, 0.075, 1.04872, 0.0319881, 0.0317731, 1.13404, 0.526706, 0.314353
0.005, 0.085, 1.02126, 0.0612254, 0.0298986, 1.09305, 0.524427, 0.314353
0.005, 0.095, 0.994749, 0.0907479, 0.0273395, 1.05395, 0.522301, 0.314353
0.005, 0.105, 0.969902, 0.116606, 0.0244538, 1.01788, 0.520329, 0.314353
0.005, 0.115, 0.94723, 0.139919, 0.0217711, 0.98549, 0.518512, 0.314353
0.005, 0.125, 0.926851, 0.161241, 0.0196138, 0.956776, 0.516852, 0.314353
0.005, 0.135, 0.908521, 0.18107, 0.0179583, 0.931208, 0.51535, 0.314353
0.005, 0.145, 0.891666, 0.199816, 0.0166149, 0.90785, 0.514007, 0.314353
0.005, 0.155, 0.875735, 0.217705, 0.0154631, 0.885863, 0.512824, 0.314353
0.005, 0.165, 0.860295, 0.234871, 0.0145487, 0.864652, 0.511803, 0.314353
0.005, 0.175, 0.845214, 0.251441, 0.0138262, 0.844071, 0.510943, 0.314353
0.005, 0.185, 0.830423, 0.26747, 0.0131267, 0.824044, 0.510247, 0.314353
0.005, 0.195, 0.81591, 0.28294, 0.0123958, 0.804539, 0.509713, 0.314353
0.005, 0.205, 0.801743, 0.29785, 0.0116469, 0.785592, 0.509343, 0.314353
0.005, 0.215, 0.787992, 0.312221, 0.0108731, 0.767225, 0.509138, 0.314353
0.005, 0.225, 0.774737, 0.326023, 0.0100602, 0.749491, 0.509096, 0.314353
0.005, 0.235, 0.762066, 0.339173, 0.00921969, 0.732494, 0.509218, 0.314353
0.005, 0.245, 0.750023, 0.351539, 0.00837994, 0.716327, 0.509505, 0.314353
0.005, 0.255, 0.738647, 0.363011, 0.00758204, 0.70108, 0.509955, 0.314353
0.005, 0.265, 0.727967, 0.373667, 0.00687479, 0.686771, 0.510569, 0.314353
0.005, 0.275, 0.717923, 0.383863, 0.00630943, 0.673253, 0.511346, 0.314353
0.005, 0.285, 0.708301, 0.394002, 0.00596148, 0.660184, 0.512285, 0.314353
0.005, 0.295, 0.698827, 0.404498, 0.00588258, 0.647209, 0.513386, 0.314353
0.005, 0.305, 0.689284, 0.415908, 0.00604663, 0.634034, 0.514647, 0.314353
0.005, 0.315, 0.679442, 0.428774, 0.00629817, 0.620419, 0.516068, 0.314353
0.005, 0.325, 0.669191, 0.443199, 0.00644014, 0.606234, 0.517648, 0.314353
0.005, 0.335, 0.659265, 0.457605, 0.0059488, 0.592109, 0.519386, 0.314353
0.005, 0.345, 0.65166, 0.469568, 0.00457592, 0.580279, 0.521279, 0.314353
0.005, 0.355, 0.648364, 0.476778, 0.00249175, 0.574034, 0.523327, 0.314353
0.005, 0.365, 0.648439, 0.478898, 0.000540331, 0.57294, 0.525529, 0.314353
0.005, 0.375, 0.651233, 0.476849, -0.00202779, 0.575072, 0.527882, 0.314353
0.005, 0.385, 0.659808, 0.468042, -0.00579556, 0.582497, 0.530384, 0.314353
0.005, 0.395, 0.678052, 0.445816, -0.0137785, 0.600847, 0.533035, 0.314353
0.005, 0.405, 0.705497, 0.407342, -0.0223183, 0.632649, 0.535832, 0.314353
0.005, 0.415, 0.738079, 0.358892, -0.0270661, 0.674528, 0.538774, 0.314353
0.005, 0.425, 0.77037, 0.30978, -0.0284844, 0.719065, 0.541858, 0.314353
0.005, 0.435, 0.79949, 0.266408, -0.0272188, 0.760369, 0.545082, 0.314353
0.005, 0.445, 0.824412, 0.230791, -0.024803, 0.795521, 0.548444, 0.314353
0.005, 0.455, 0.845141, 0.202336, -0.0218401, 0.824309, 0.551942, 0.314353
0.005, 0.465, 0.862398, 0.179522, -0.0186798, 0.847564, 0.555574, 0.314353
0.005, 0.475, 0.876808, 0.160835, -0.0157268, 0.866075, 0.559338, 0.314353
0.005, 0.485, 0.888858, 0.145222, -0.0129607, 0.880519, 0.563232, 0.314353
0.005, 0.495, 0.898865, 0.132182, -0.0102476, 0.891448, 0.567252, 0.314353
0.005, 0.505, 0.906968, 0.121715, -0.00753295, 0.899357, 0.571398, 0.314353
0.005, 0.515, 0.912949, 0.114118, -0.00507178, 0.904481, 0.575665, 0.314353
0.005, 0.525, 0.916526, 0.109517, -0.0030383, 0.907024, 0.580054, 0.314353
0.005, 0.535, 0.918084, 0.107376, -0.00152076, 0.907838, 0.58456, 0.314353
0.005, 0.545, 0.918285, 0.106758, -2.72126e-05, 0.907103, 0.589182, 0.314353
0.005, 0.555, 0.917722, 0.107119, 0.0023361, 0.903446, 0.593917, 0.314353
0.005, 0.565, 0.91608, 0.110176, 0.00476358, 0.896336, 0.598763, 0.314353
0.005, 0.575, 0.91136, 0.118323, 0.00699681, 0.886221, 0.603718, 0.314353
0.005, 0.585, 0.902992, 0.130913, 0.00887595, 0.872883, 0.608779, 0.314353
0.005, 0.595, 0.89228, 0.146535, 0.0102056, 0.856378, 0.613945, 0.314353
0.005, 0.605, 0.879783, 0.164886, 0.0108754, 0.837198, 0.619212, 0.314353
0.005, 0.615, 0.865993, 0.184696, 0.0102311, 0.816931, 0.62458, 0.314353
