0.01, 0.01, 0.346643, -0.595223, -0.571478, 0.23654, 0.125, 0, 0, 0.1, 0.823778, 0.228913
0.01, 0.03, 0.346264, -0.604019, -0.563326, 0.236197, 0.125, 0, 0, 0.1, 0.809616, 0.228913
0.01, 0.05, 0.346678, -0.612007, -0.554907, 0.236611, 0.125, 0, 0, 0.1, 0.795593, 0.228913
0.01, 0.07, 0.346657, -0.618506, -0.548099, 0.236626, 0.125, 0, 0, 0.1, 0.781714, 0.228913
0.01, 0.09, 0.346658, -0.625074, -0.541124, 0.236667, 0.125, 0, 0, 0.1, 0.767982, 0.228913
0.01, 0.11, 0.346685, -0.631692, -0.533993, 0.236733, 0.125, 0, 0, 0.1, 0.754403, 0.228913
0.01, 0.13, 0.346734, -0.63836, -0.526708, 0.236825, 0.125, 0, 0, 0.1, 0.740981, 0.228913
0.01, 0.15, 0.346804, -0.645067, -0.51927, 0.23694, 0.125, 0, 0, 0.1, 0.727722, 0.228913
0.01, 0.17, 0.346891, -0.651804, -0.511675, 0.237076, 0.125, 0, 0, 0.1, 0.714631, 0.228913
0.01, 0.19, 0.346994, -0.658556, -0.503921, 0.23723, 0.125, 0, 0, 0.1, 0.701713, 0.228913
0.01, 0.21, 0.347109, -0.665313, -0.496002, 0.237396, 0.125, 0, 0, 0.1, 0.688975, 0.228913
0.01, 0.23, 0.347231, -0.672061, -0.487912, 0.237569, 0.125, 0, 0, 0.1, 0.676423, 0.228913
0.01, 0.25, 0.347354, -0.678786, -0.479641, 0.237741, 0.125, 0, 0, 0.1, 0.664063, 0.228913
0.01, 0.27, 0.347472, -0.685476, -0.47118, 0.237904, 0.125, 0, 0, 0.1, 0.651902, 0.228913
0.01, 0.29, 0.34758, -0.692121, -0.462516, 0.238051, 0.125, 0, 0, 0.1, 0.639948, 0.228913
0.01, 0.31, 0.347671, -0.698711, -0.453634, 0.238172, 0.125, 0, 0, 0.1, 0.628206, 0.228913
0.01, 0.33, 0.347741, -0.705241, -0.444516, 0.238261, 0.125, 0, 0, 0.1, 0.616683, 0.228913
0.01, 0.35, 0.347782, -0.711711, -0.435143, 0.238311, 0.125, 0, 0, 0.1, 0.605388, 0.228913
0.01, 0.37, 0.347795, -0.718109, -0.425488, 0.238314, 0.125, 0, 0, 0.1, 0.594326, 0.228913
0.01, 0.39, 0.347774, -0.72445, -0.415535, 0.238269, 0.125, 0, 0, 0.1, 0.583504, 0.228913
0.01, 0.41, 0.347724, -0.730725, -0.405256, 0.238184, 0.125, 0, 0, 0.1, 0.572928, 0.228913
0.01, 0.43, 0.347646, -0.736959, -0.394608, 0.23806, 0.125, 0, 0, 0.1, 0.562604, 0.228913
0.01, 0.45, 0.34754, -0.743168, -0.383592, 0.237895, 0.125, 0, 0, 0.1, 0.552537, 0.228913
0.01, 0.47, 0.347418, -0.749356, -0.372172, 0.237706, 0.125, 0, 0, 0.1, 0.54273, 0.228913
0.01, 0.49, 0.347288, -0.755538, -0.36033, 0.237506, 0.125, 0, 0, 0.1, 0.533186, 0.228913
0.01, 0.51, 0.347162, -0.761701, -0.348054, 0.237319, 0.125, 0, 0, 0.1, 0.523909, 0.228913
0.01, 0.53, 0.347064, -0.767803, -0.33533, 0.237176, 0.125, 0, 0, 0.1, 0.514898, 0.228913
0.01, 0.55, 0.347011, -0.773835, -0.322152, 0.237084, 0.125, 0, 0, 0.1, 0.506156, 0.228913
0.01, 0.57, 0.347025, -0.779677, -0.308593, 0.237086, 0.125, 0, 0, 0.1, 0.497682, 0.228913
0.01, 0.59, 0.347181, -0.785, -0.294567, 0.237273, 0.125, 0, -2.04345e-28, 0.1, 0.489477, 0.228913
0.01, 0.61, 0.347594, -0.788711, -0.279921, 0.237764, 0.125, 0, -1.94954e-26, 0.1, 0.481546, 0.228913
0.01, 0.63, 0.348535, -0.789672, -0.264362, 0.238797, 0.125, 0, -5.66641e-25, 0.1, 0.473892, 0.228913
0.01, 0.65, 0.350633, -0.784951, -0.247102, 0.241059, 0.125, 0, -1.0253e-23, 0.1, 0.466525, 0.228913
0.01, 0.67, 0.355246, -0.768401, -0.224904, 0.245732, 0.125, 0, -1.03591e-22, 0.1, 0.45946, 0.228913
0.01, 0.69, 0.365132, -0.724328, -0.189937, 0.255213, 0.125, 0, -8.65871e-22, 0.1, 0.452716, 0.228913
0.01, 0.71, 0.388196, -0.623849, -0.126107, 0.275787, 0.125, 0, -6.97743e-21, 0.1, 0.446316, 0.228913
0.01, 0.73, 0.441484, -0.41854, -0.0121855, 0.313705, 0.125, 0, -5.55461e-20, 0.1, 0.440277, 0.228913
0.01, 0.75, 0.552215, -0.127132, 0.19404, 0.360812, 0.125, 0, -3.63208e-19, 0.1, 0.434605, 0.228913
0.01, 0.77, 0.833436, 0.246441, 0.474949, 0.424664, 0.125, 0, -1.98498e-18, 0.1, 0.429277, 0.228913
0.01, 0.79, 1.56541, 0.595582, 0.727655, 0.487075, 0.125, -5.32195e-18, -1.59632e-17, 0.1, 0.424229, 0.228913
0.01, 0.81, 3.45313, 0.813797, 0.880078, 0.52836, 0.125, -7.45073e-17, -6.43091e-17, 0.1, 0.419386, 0.228913
0.01, 0.83, 8.27242, 0.92169, 0.95093, 0.550003, 0.125, -2.65766e-16, -1.0817e-16, 0.1, 0.414758, 0.228913
0.01, 0.85, 20.3616, 0.968107, 0.980304, 0.560057, 0.125, -5.81427e-16, -3.62553e-16, 0.1, 0.410549, 0.228913
0.01, 0.87, 54.6372, 0.988152, 0.992784, 0.561714, 0.125, -1.03875e-15, -3.34322e-16, 0.1, 0.407024, 0.228913
0.01, 0.89, 137.058, 0.995332, 0.997198, 0.556199, 0.125, -1.73416e-15, -5.09016e-16, 0.1, 0.403391, 0.228913
