0.005, 0.005, 1, -3.31665e-13, -6.39281e-13, 1, 0.302721, 0.143424
0.005, 0.015, 1, -4.60866e-12, -6.03621e-12, 1, 0.296275, 0.143424
0.005, 0.025, 1, -3.88087e-11, -5.00863e-11, 1, 0.28998, 0.143424
0.005, 0.035, 1, -3.13591e-10, -3.96471e-10, 1, 0.283842, 0.143424
0.005, 0.045, 1, -2.42514e-09, -3.0004e-09, 1, 0.277869, 0.143424
0.005, 0.055, 1, -1.79443e-08, -2.1708e-08, 1, 0.272068, 0.143424
0.005, 0.065, 1, -1.27042e-07, -1.50159e-07, 1, 0.266449, 0.143424
0.005, 0.075, 1, -8.60611e-07, -9.93134e-07, 1, 0.26102, 0.143424
0.005, 0.085, 1.00001, -5.57806e-06, -6.28155e-06, 1.00001, 0.255788, 0.143424
0.005, 0.095, 1.00005, -3.45825e-05, -3.80021e-05, 1.00007, 0.250764, 0.143424
0.005, 0.105, 1.00031, -0.000204819, -0.000219898, 1.0004, 0.245956, 0.143424
0.005, 0.115, 1.00173, -0.00115384, -0.00120957, 1.00224, 0.241373, 0.143424
0.005, 0.125, 1.00901, -0.00611367, -0.00630721, 1.01187, 0.237025, 0.143424
0.005, 0.135, 1.04338, -0.0283109, -0.0312794, 1.0587, 0.23292, 0.143424
0.005, 0.145, 1.18227, -0.128193, -0.123408, 1.26662, 0.229069, 0.143424
0.005, 0.155, 1.37474, -0.29075, -0.197708, 1.60452, 0.225479, 0.143424
0.005, 0.165, 1.5099, -0.415757, -0.200466, 1.87989, 0.222159, 0.143424
0.005, 0.175, 1.56582, -0.4765, -0.179093, 2.00438, 0.219118, 0.143424
0.005, 0.185, 1.57125, -0.495374, -0.153736, 2.02448, 0.216365, 0.143424
0.005, 0.195, 1.54862, -0.49413, -0.119211, 1.98989, 0.213906, 0.143424
0.005, 0.205, 1.50639, -0.479599, -0.0854476, 1.91559, 0.211748, 0.143424
0.005, 0.215, 1.4587, -0.453925, -0.0582322, 1.82464, 0.209899, 0.143424
0.005, 0.225, 1.40952, -0.424438, -0.0375747, 1.73137, 0.208362, 0.143424
0.005, 0.235, 1.36208, -0.394014, -0.0207951, 1.64327, 0.207144, 0.143424
0.005, 0.245, 1.31637, -0.363649, -0.00739623, 1.5605, 0.206248, 0.143424
0.005, 0.255, 1.27209, -0.333871, 0.00467747, 1.48302, 0.205676, 0.143424
0.005, 0.265, 1.23065, -0.304408, 0.0157196, 1.41257, 0.205431, 0.143424
0.005, 0.275, 1.19196, -0.27464, 0.0244157, 1.34824, 0.205513, 0.143424
0.005, 0.285, 1.15544, -0.244016, 0.0305371, 1.28889, 0.205922, 0.143424
0.005, 0.295, 1.12038, -0.211952, 0.0344543, 1.2331, 0.206657, 0.143424
0.005, 0.305, 1.08667, -0.178211, 0.0365626, 1.18036, 0.207715, 0.143424
0.005, 0.315, 1.05464, -0.143355, 0.0373972, 1.13091, 0.209093, 0.143424
0.005, 0.325, 1.0249, -0.108641, 0.0372974, 1.08543, 0.210787, 0.143424
0.005, 0.335, 0.997867, -0.075016, 0.0362927, 1.04429, 0.212792, 0.143424
0.005, 0.345, 0.973508, -0.0426637, 0.0344721, 1.00728, 0.215102, 0.143424
0.005, 0.355, 0.951243, -0.0113038, 0.0320766, 0.973432, 0.217709, 0.143424
0.005, 0.365, 0.930778, 0.0192588, 0.0293789, 0.942497, 0.220608, 0.143424
0.005, 0.375, 0.912093, 0.0488285, 0.0265635, 0.914535, 0.223789, 0.143424
0.005, 0.385, 0.89536, 0.0772527, 0.023518, 0.889658, 0.227245, 0.143424
0.005, 0.395, 0.880659, 0.104354, 0.020102, 0.867924, 0.230968, 0.143424
0.005, 0.405, 0.867965, 0.129864, 0.0167565, 0.849243, 0.234948, 0.143424
0.005, 0.415, 0.857486, 0.153474, 0.0139802, 0.833738, 0.239175, 0.143424
0.005, 0.425, 0.849115, 0.174972, 0.011808, 0.82106, 0.243642, 0.143424
0.005, 0.435, 0.842331, 0.194258, 0.0101052, 0.810416, 0.248339, 0.143424
0.005, 0.445, 0.836579, 0.211148, 0.00863446, 0.801144, 0.253257, 0.143424
0.005, 0.455, 0.831591, 0.22516, 0.0071674, 0.793094, 0.258386, 0.143424
0.005, 0.465, 0.827575, 0.235576, 0.00566052, 0.786636, 0.263718, 0.143424
0.005, 0.475, 0.82501, 0.241932, 0.00425874, 0.782295, 0.269244, 0.143424
0.005, 0.485, 0.824014, 0.244606, 0.0031148, 0.780206, 0.274955, 0.143424
0.005, 0.495, 0.824136, 0.245038, 0.00227993, 0.779754, 0.280843, 0.143424
0.005, 0.505, 0.825946, 0.243022, 0.00142194, 0.780993, 0.2869, 0.143424
0.005, 0.515, 0.829313, 0.238405, 0.00112513, 0.783707, 0.293118, 0.143424
0.005, 0.525, 0.83255, 0.233513, 0.00127453, 0.786364, 0.299489, 0.143424
0.005, 0.535, 0.834932, 0.229676, 0.00128524, 0.78819, 0.306007, 0.143424
0.005, 0.545, 0.836418, 0.226721, 0.000683842, 0.789223, 0.312664, 0.143424
0.005, 0.555, 0.837343, 0.224051, -0.00027907, 0.789772, 0.319454, 0.143424
0.005, 0.565, 0.838784, 0.220517, -0.00139702, 0.79094, 0.326371, 0.143424
0.005, 0.575, 0.84156, 0.214486, -0.00299953, 0.793746, 0.333408, 0.143424
0.005, 0.585, 0.846013, 0.204906, -0.00498746, 0.798744, 0.340559, 0.143424
