0.01, 0.005, 1, 0, 0, 1, 1.19638, 0.187687
0.01, 0.015, 1, 0, 0, 1, 1.19287, 0.187687
0.01, 0.025, 1, 0, 0, 1, 1.18942, 0.187687
0.01, 0.035, 1, 0, 0, 1, 1.18603, 0.187687
0.01, 0.045, 1, 0, 0, 1, 1.18271, 0.187687
0.01, 0.055, 1, 0, 0, 1, 1.17945, 0.187687
0.01, 0.065, 1, 0, 0, 1, 1.17626, 0.187687
0.01, 0.075, 1, 0, 0, 1, 1.17313, 0.187687
0.01, 0.085, 1, 0, 0, 1, 1.17007, 0.187687
0.01, 0.095, 1, 0, 0, 1, 1.16707, 0.187687
0.01, 0.105, 1, 0, 0, 1, 1.16414, 0.187687
0.01, 0.115, 1, 0, 0, 1, 1.16128, 0.187687
0.01, 0.125, 1, 0, 0, 1, 1.15849, 0.187687
0.01, 0.135, 1, 0, 0, 1, 1.15576, 0.187687
0.01, 0.145, 1, 0, 0, 1, 1.1531, 0.187687
0.01, 0.155, 1, 0, 0, 1, 1.15051, 0.187687
0.01, 0.165, 1, 0, 0, 1, 1.14799, 0.187687
0.01, 0.175, 1, 0, 0, 1, 1.14554, 0.187687
0.01, 0.185, 1, 0, 0, 1, 1.14316, 0.187687
0.01, 0.195, 1, 0, 0, 1, 1.14085, 0.187687
0.01, 0.205, 1, 0, 0, 1, 1.13861, 0.187687
0.01, 0.215, 1, 0, 0, 1, 1.13645, 0.187687
0.01, 0.225, 1, 0, 0, 1, 1.13435, 0.187687
0.01, 0.235, 1, 0, 0, 1, 1.13232, 0.187687
0.01, 0.245, 1, 0, 0, 1, 1.13037, 0.187687
0.01, 0.255, 1, 0, 0, 1, 1.12849, 0.187687
0.01, 0.265, 1, 0, 0, 1, 1.12668, 0.187687
0.01, 0.275, 1, 0, 0, 1, 1.12495, 0.187687
0.01, 0.285, 1, 0, 0, 1, 1.12329, 0.187687
0.01, 0.295, 1, 0, 0, 1, 1.1217, 0.187687
0.01, 0.305, 1, 0, 0, 1, 1.12019, 0.187687
