0.0025, 1.33205, 112.067, 149852, 0.1379, -0.000238502, 99999.9, -0.4975
0.0075, 1.33221, 112.02, 149876, 0.1379, -0.000238502, 99999.9, -0.492907
0.0125, 1.33243, 111.954, 149911, 0.1379, -0.000238502, 99999.9, -0.487907
0.0175, 1.3326, 111.906, 149937, 0.1379, -0.000238502, 99999.9, -0.482907
0.0225, 1.33271, 111.878, 149952, 0.1379, -0.000238502, 99999.9, -0.477907
0.0275, 1.33277, 111.864, 149959, 0.1379, -0.000238502, 99999.9, -0.472907
0.0325, 1.33279, 111.859, 149962, 0.1379, -0.000238502, 99999.9, -0.467907
0.0375, 1.33279, 111.857, 149963, 0.1379, -0.000238502, 99999.9, -0.462907
0.0425, 1.33279, 111.855, 149964, 0.1379, -0.000238502, 99999.9, -0.457907
0.0475, 1.33278, 111.853, 149965, 0.1379, -0.000238502, 99999.9, -0.452907
0.0525, 1.33276, 111.847, 149968, 0.1379, -0.000238502, 99999.9, -0.447907
0.0575, 1.33269, 111.838, 149974, 0.1379, -0.000238502, 99999.9, -0.442907
0.0625, 1.33246, 111.827, 149980, 0.1379, -0.000238502, 99999.9, -0.437906
0.0675, 1.33183, 111.82, 149981, 0.1379, -0.000238502, 99999.9, -0.432906
0.0725, 1.33084, 111.819, 149981, 0.1379, -0.000238502, 99999.9, -0.427906
0.0775, 1.32989, 111.819, 149982, 0.1379, -0.000238502, 99999.9, -0.422906
0.0825, 1.32927, 111.82, 149982, 0.1379, -0.000238502, 99999.9, -0.417906
0.0875, 1.32897, 111.822, 149982, 0.1379, -0.000238502, 99999.9, -0.412906
0.0925, 1.3289, 111.823, 149983, 0.1379, -0.000238502, 99999.9, -0.407906
0.0975, 1.32902, 111.823, 149982, 0.1379, -0.000238502, 99999.9, -0.402906
0.1025, 1.32963, 111.824, 149983, 0.1379, -0.000238502, 99999.9, -0.397906
0.1075, 1.33075, 111.825, 149986, 0.1379, -0.000238502, 99999.9, -0.392906
0.1125, 1.33185, 111.825, 149990, 0.1379, -0.000238502, 99999.9, -0.387906
0.1175, 1.33263, 111.82, 149990, 0.1379, -0.000238502, 99999.9, -0.382906
0.1225, 1.33314, 111.807, 149986, 0.1379, -0.000238502, 99999.9, -0.377906
0.1275, 1.33341, 111.779, 149968, 0.1379, -0.000238502, 99999.9, -0.372906
0.1325, 1.33344, 111.677, 149922, 0.1379, -0.000238502, 99999.9, -0.367906
0.1375, 1.33245, 111.313, 149741, 0.1379, -0.000238502, 99999.9, -0.362904
0.1425, 1.32798, 110.098, 149100, 0.1379, -0.000238502, 99999.9, -0.357897
0.1475, 1.30833, 104.521, 146163, 0.1379, -0.000238502, 99999.9, -0.352865
0.1525, 1.24815, 86.405, 136981, 0.1379, -0.000238502, 99999.9, -0.347781
0.1575, 1.15666, 56.5289, 123038, 0.1379, -0.000238502, 99999.9, -0.342671
0.1625, 1.08358, 30.8981, 112097, 0.1379, -0.000238502, 99999.9, -0.33759
0.1675, 1.0401, 14.9671, 105722, 0.1379, -0.000238502, 99999.9, -0.332542
0.1725, 1.01782, 6.67038, 102519, 0.1379, -0.000238502, 99999.9, -0.327518
0.1775, 1.0075, 2.80763, 101055, 0.1379, -0.000238502, 99999.9, -0.322508
0.1825, 1.00302, 1.13087, 100424, 0.1379, -0.000238502, 99999.9, -0.317503
0.1875, 1.00117, 0.438037, 100164, 0.1379, -0.000238502, 99999.9, -0.312501
0.1925, 1.00044, 0.163304, 100061, 0.1379, -0.000238502, 99999.9, -0.3075
0.1975, 1.00016, 0.0585458, 100022, 0.1379, -0.000238502, 99999.9, -0.3025
0.2025, 1.00005, 0.0201549, 100008, 0.1379, -0.000238502, 99999.9, -0.2975
0.2075, 1.00002, 0.00665238, 100002, 0.1379, -0.000238502, 99999.9, -0.2925
0.2125, 1.00001, 0.00210199, 100001, 0.1379, -0.000238502, 99999.9, -0.2875
0.2175, 1, 0.000634944, 100000, 0.1379, -0.000238502, 99999.9, -0.2825
0.2225, 1, 0.000183114, 100000, 0.1379, -0.000238502, 99999.9, -0.2775
0.2275, 1, 5.03555e-05, 100000, 0.1379, -0.000238502, 99999.9, -0.2725
0.2325, 1, 1.31883e-05, 100000, 0.1379, -0.000238502, 99999.9, -0.2675
0.2375, 1, 3.28567e-06, 100000, 0.1379, -0.000238502, 99999.9, -0.2625
0.2425, 1, 7.7773e-07, 100000, 0.1379, -0.000238502, 99999.9, -0.2575
0.2475, 1, 1.74686e-07, 100000, 0.1379, -0.000238502, 99999.9, -0.2525
0.2525, 1, 3.71831e-08, 100000, 0.1379, -0.000238502, 99999.9, -0.2475
0.2575, 1, 7.4901e-09, 100000, 0.1379, -0.000238502, 99999.9, -0.2425
